"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLCL1",-0.0836927048624554,6.20893409732628,-0.815470015738951,0.415198688638513,0.676212187862194,-5.59085468617894
"FAM21A",-0.0800951900345408,8.3143172176988,-0.815232938515588,0.415334224294783,0.676313331993449,-5.59103385290441
"DNMT3B",0.111168244081882,6.41186489151076,0.815076649186982,0.415423588323964,0.676339269659485,-5.59115193726398
"KRT19",0.113089976872713,13.5672319920565,0.814941246511789,0.415501018870333,0.676345773028591,-5.59125422246748
"TNFRSF10D",0.0926345926967975,7.73111695895546,0.814768724413418,0.415599688690854,0.676386840933515,-5.59138452368935
"TEX9",-0.110533230641553,5.72981235340954,-0.81453360067322,0.41573418434714,0.676486190430593,-5.59156206192834
"MYB",-0.115758277077184,6.53293570040772,-0.814112444177218,0.415975159037781,0.676592556328436,-5.59187994285362
"ADORA1",0.169486539378702,6.60287668774135,0.814059293393226,0.416005576397913,0.676592556328436,-5.59192004840654
"PTK6",-0.137155755153711,8.54936212004406,-0.813856080447704,0.41612188412322,0.676592556328436,-5.59207336106542
"AFAP1-AS1",-0.275866695368668,9.01854929625766,-0.813731023741121,0.416193469156917,0.676592556328436,-5.5921676902979
"FMN1",0.13070173730042,5.78780537046301,0.813696930008556,0.416212986376071,0.676592556328436,-5.59219340440913
"CNGA1",-0.160258989404473,3.9632627297002,-0.813636381025366,0.416247649442293,0.676592556328436,-5.59223906890189
"UGT2B28",0.105416241414138,0.527696532210533,0.813520853808879,0.416313791174077,0.676592556328436,-5.59232618717061
"MALL",-0.126684330969224,12.3223042485964,-0.81334691714611,0.416413385261041,0.676635017334896,-5.59245732832955
"PDX1",0.239043091396702,2.01942674761151,0.813108609870001,0.416549860097119,0.676737380754008,-5.59263695691164
"IL1B",-0.12887401271908,6.72497161420449,-0.812882188634788,0.416679552502575,0.676828691102066,-5.59280757754265
"TXNIP",-0.0882785542847919,13.5271055056796,-0.812504470790541,0.416895959649879,0.67706079851444,-5.59309210289103
"ITGB3",0.150382787633401,7.30795938520331,0.8120553339641,0.417153371624191,0.677359406322074,-5.59343025474846
"SLC26A9",-0.220957369879411,8.52119333411128,-0.811481778642855,0.417482227682644,0.677693989596325,-5.5938618093277
"SPINK1",-0.334707469330455,8.13204844996731,-0.811266065865655,0.417605949301912,0.677693989596325,-5.59402403729028
"FOXD4L2",-0.0884494915269142,1.73405368436627,-0.81115309260749,0.417670753527367,0.677693989596325,-5.59410898228148
"PRKAA2",0.146625851946107,7.45131441549163,0.811132011952216,0.417682846565046,0.677693989596325,-5.59412483159462
"C10orf95",-0.121731984049709,5.57539202618918,-0.810795332028776,0.41787601295816,0.677693989596325,-5.59437790589761
"PGM2L1",0.0843256907544699,9.56837799269588,0.810792011843613,0.417877918140578,0.677693989596325,-5.59438040108031
"SRRM2-AS1",-0.0821596412862941,3.38918960854788,-0.810685171649444,0.417939227719994,0.677693989596325,-5.59446068809149
"FCHO1",-0.108015576413939,7.66374252118467,-0.810563242208182,0.418009202662763,0.677693989596325,-5.5945523013022
"GRTP1",-0.0844853197435185,7.6425104310421,-0.810541524358084,0.418021667198341,0.677693989596325,-5.59456861783885
"SERP2",-0.110319081477738,4.31730639468968,-0.810225212399948,0.418203233150754,0.677768008138863,-5.59480621237661
"ADAM21",0.107408638543796,1.89140816493145,0.81013594785766,0.418254480239113,0.677768008138863,-5.59487324580707
"DSG3",0.198864491233423,1.85528089962514,0.810077398998583,0.418288095359533,0.677768008138863,-5.5949172092194
"SCD5",-0.128097570637394,7.90962204249174,-0.809426948560859,0.41866165093625,0.678138520252722,-5.59540540905033
"NEURL1B",0.110560453469763,9.76578924031714,0.80937244555231,0.418692961112196,0.678138520252722,-5.59544629888425
"SLCO5A1",0.139805877064718,4.34890318981585,0.809294656250155,0.418737650887864,0.678138520252722,-5.59550465405639
"SHH",-0.162844756861142,3.71813454294459,-0.80843906424982,0.419229372293628,0.678537602135847,-5.5961461241426
"E2F2",0.0972323406964233,6.86877156494261,0.808388231292564,0.419258597464194,0.678537602135847,-5.59618421426422
"C11orf85",-0.164449855968182,1.39805164673881,-0.808283145894133,0.419319017564555,0.678537602135847,-5.59626294922121
"NTRK2",-0.166675923972153,5.49557586371864,-0.80827103901093,0.419325978891066,0.678537602135847,-5.59627201961574
"MDS2",-0.0777277667327144,1.23612936498023,-0.808225008771965,0.419352446401438,0.678537602135847,-5.59630650392106
"HOXA5",0.0944135590802552,5.60014158586106,0.807607328883816,0.419707709309212,0.678839727666333,-5.59676905944229
"VWA5B2",-0.145825135801312,2.39129709120206,-0.807459374311109,0.419792832752584,0.678839727666333,-5.59687980429643
"LEFTY1",0.133749361112449,3.21183046094908,0.807240782569921,0.419918614856227,0.678839727666333,-5.59704338445215
"MCTS2P",0.0878867923402805,3.82095571705946,0.807221313975477,0.419929818556058,0.678839727666333,-5.59705795136811
"ZNF433",-0.0769057557450719,6.08514813931107,-0.807081186239356,0.420010463838215,0.678839727666333,-5.59716278830171
"PGA5",-0.083945072160458,0.436078473101992,-0.807079505966471,0.420011430911867,0.678839727666333,-5.59716404529218
"AGT",0.193582961938063,7.3936360845346,0.807003608257843,0.420055114871925,0.678839727666333,-5.59722082066722
"DACT2",-0.258684444123425,5.53846926246103,-0.806652573393066,0.420257192599974,0.678881948910315,-5.59748334347362
"SLC16A4",0.162169055258895,8.66659815105726,0.806588559374357,0.420294049266227,0.678881948910315,-5.59753120433119
"LRG1",0.125621884351806,9.49663369914909,0.80657409959105,0.42030237488454,0.678881948910315,-5.59754201483916
"SLCO1A2",0.200849085965151,2.23095828964359,0.806371629003012,0.420418963105452,0.678951192390182,-5.59769336678961
"ASMT",-0.0807799021607243,0.843045959479085,-0.805362426064786,0.421000374441,0.679714757838199,-5.59844720671982
"SERPINA4",0.253346411649922,2.36356026557908,0.805294749636871,0.421039380398146,0.679714757838199,-5.59849772500637
"WNK2",-0.170352160701858,6.99200928255133,-0.805085097258514,0.421160229056451,0.679790695690486,-5.59865419692377
"GAD1",0.191425326781599,4.68046659253862,0.804705733408826,0.421378955365288,0.680024562627352,-5.59893722800268
"CSAG1",0.254823326397764,1.88199832663868,0.804200469610759,0.421670374420681,0.680375639175625,-5.59931398238903
"ACCN3",-0.150723684530642,4.00503384563713,-0.803519675585115,0.422063220802057,0.680890219580828,-5.59982124926349
"ADCY8",0.135374454964353,0.981112021763582,0.80314701287774,0.422278353744568,0.681117975129154,-5.60009874278003
"SPANXC",0.109276848103629,0.412681248173535,0.802504212028585,0.422649585085152,0.681597387258667,-5.60057708591618
"CTNNA2",0.133387125599152,1.17304988085109,0.802266475507321,0.422786931608911,0.681699516827393,-5.6007539018694
"CTAGE1",0.0908105016397537,3.1608427494597,0.801863660172868,0.423019708266752,0.681930423413771,-5.60105337553617
"HIST1H2BL",0.083592917093405,1.3145712229609,0.801762421036065,0.423078223603288,0.681930423413771,-5.60112861834084
"HIST1H2AC",0.108915662655834,9.81999172054062,0.801489788286796,0.423235826585579,0.682058888974534,-5.60133119695013
"CILP",-0.189543064003561,7.463364491111,-0.801331156394048,0.42332754404786,0.682058888974534,-5.60144903608839
"KIAA1324L",-0.116561192496922,7.86997352894075,-0.801240276121744,0.423380094274421,0.682058888974534,-5.60151653569615
"DDX25",-0.127527713653456,0.974320509320664,-0.801017183545104,0.423509110626187,0.682081973453045,-5.60168220112648
"BMP7",0.199548265581147,5.51119155184269,0.800959382228464,0.423542541387401,0.682081973453045,-5.6017251160729
"MAP1LC3C",-0.16180714806888,4.14498985086241,-0.800577910158893,0.423763213639881,0.682265212025636,-5.60200826493434
"VSIG1",0.266582592822367,6.95092237817537,0.800506583472011,0.42380448186739,0.682265212025636,-5.60206119246895
"CX3CL1",-0.13983481291684,10.3395899797165,-0.800328026568986,0.423907801743344,0.682312277884691,-5.6021936689129
"C9orf98",-0.119034926414811,5.1726350084248,-0.799982278920241,0.424107906607878,0.682459983628349,-5.60245010514509
"SLC26A6",-0.0772741718918527,8.13311208064572,-0.79991341598557,0.424147768326674,0.682459983628349,-5.60250116663241
"T",-0.193698602606355,1.8971401452413,-0.79955937918669,0.424352739318895,0.682670520371532,-5.60276361377475
"MRGPRF",-0.106367844155986,6.65038533969504,-0.79934412959289,0.424477387302293,0.682751787819441,-5.60292312146016
"SERPINF2",-0.136220745198015,7.98800606397323,-0.799127993711086,0.42460257011958,0.682833886991676,-5.60308324282496
"GPR83",-0.109413150877815,2.09358692204214,-0.798978176581623,0.424689354760732,0.682854217413816,-5.60319420749382
"FSD1",-0.141802527430078,2.64640835356695,-0.798626996409585,0.424892823814993,0.682954368320912,-5.60345423389562
"TP53AIP1",-0.12311713756197,1.74231939738138,-0.798607580194293,0.424904074974499,0.682954368320912,-5.6034686070326
"CNRIP1",-0.0760386935609447,7.00665314380034,-0.798475296355473,0.424980734445433,0.682954368320912,-5.60356652280168
"PCAT18",-0.135817220805463,1.09593387172001,-0.798319047768241,0.425071292105368,0.682954368320912,-5.60368215630942
"DLX1",0.11319180126216,1.13165701348645,0.798230857809665,0.425122409726796,0.682954368320912,-5.60374741230764
"PLAUR",0.0982854136055425,10.5161624839546,0.797941865714536,0.425289943698445,0.683025763872116,-5.60396120110014
"OVCH1",-0.106354670453352,0.99260763774924,-0.797898349213933,0.425315174354678,0.683025763872116,-5.60399338678146
"NKX2-8",0.163500458011907,3.82820321827771,0.7973306062165,0.425644429321538,0.683262769390787,-5.60441314055619
"SRD5A1",0.0821436845555993,8.60683109762926,0.7973298675262,0.4256448578123,0.683262769390787,-5.6044136865036
"DMKN",0.155666954893248,8.6934386466513,0.797260120246872,0.425685317129678,0.683262769390787,-5.6044652326957
"PROKR1",0.0831163337743901,0.736528221781107,0.796937512564615,0.425872486144585,0.683379739938117,-5.6047035949285
"LEPREL2",-0.104599483774145,8.62749746364571,-0.79687873702494,0.425906591448946,0.683379739938117,-5.60474701152185
"CHD5",-0.111809077772,1.5797326039966,-0.796402671808279,0.426182893659399,0.68360576245068,-5.60509855594458
"SCN4A",0.184519572235595,3.40129385303306,0.796380257336143,0.426195905319414,0.68360576245068,-5.60511510246798
"KANK4",0.156023361628939,5.20420821387883,0.796182007884179,0.426310999766959,0.683671305563938,-5.60526143140991
"LINC01622",0.103110651804581,1.40244147662559,0.795672352063828,0.426606965773128,0.683980091243838,-5.60563744424494
"C3orf16",-0.176653415169798,1.9326994156934,-0.795556342717875,0.426674351205438,0.683980091243838,-5.60572299983738
"LPL",-0.166145829283472,9.01147298333967,-0.795291069159253,0.426828461949588,0.683980091243838,-5.60591858936562
"SLC8A1",0.0874934587085011,7.8930232189162,0.79524940817355,0.426852667866888,0.683980091243838,-5.60594930062382
"TMEM72",-0.0905758777588099,0.751285930702717,-0.795211194930986,0.426874871277913,0.683980091243838,-5.60597746889603
"HOXC8",0.181748398146775,3.31262736037181,0.794223343862417,0.427449086278093,0.684781020111539,-5.60670517881637
"COL5A1",0.117608850222906,12.1785740553054,0.793837228252233,0.427673648970446,0.684995738960103,-5.60698936936734
"C5AR1",-0.0971187190294678,8.56610142013448,-0.793643807761612,0.427786167153164,0.684995738960103,-5.60713167977858
"SLC17A7",-0.119848235594416,2.8506912705667,-0.793533409567165,0.4278503966618,0.684995738960103,-5.60721289048104
"FXYD5",-0.0906592616058446,10.7473695648058,-0.793481469271313,0.427880617398205,0.684995738960103,-5.60725109470796
"TRIM78P",-0.0918792255298761,3.29544704470948,-0.793342312132546,0.427961590180949,0.685006299194741,-5.60735343822391
"MYBPC1",-0.200239359137354,1.92835942955481,-0.79302274382055,0.428147574514533,0.685145107990098,-5.60758839789763
"PRH2",0.0930036458765085,2.5668468406628,0.79293766934082,0.428197094635288,0.685145107990098,-5.60765093221823
"RND3",0.107055686416765,9.08049572742383,0.792597200307669,0.428395308181374,0.685303185067046,-5.60790112831288
"ALOX5",-0.103551232994709,9.58857131202934,-0.792418735055638,0.428499228093303,0.685303185067046,-5.60803223196928
"FAM160A1",-0.079379200614714,6.76662286067715,-0.792384586647207,0.428519114310654,0.685303185067046,-5.60805731462404
"DCAF12L1",0.120023573868956,0.62497828762803,0.79215176225326,0.428654713209818,0.685401025809449,-5.60822829983535
"TMEM38B",0.0807532276309065,7.30089325444386,0.791558084759503,0.429000589288787,0.685834998672058,-5.60866406718282
"SLC30A3",-0.150295997656472,2.77840046814504,-0.79140387677837,0.429090457368308,0.685838553161455,-5.60877720462989
"LGI2",-0.139283364577979,7.36536652605827,-0.791298719911028,0.429151746131321,0.685838553161455,-5.60885434224258
"MANSC1",0.0817397742477033,9.33541981853116,0.790973673513637,0.429341225768632,0.686022326392974,-5.60909271475267
"C1GALT1C1L",0.135127353051976,3.3942375689417,0.789711556169343,0.430077415316771,0.686935217349656,-5.61001736157623
"OR1J2",0.0795002465303965,0.6903077481433,0.78967022327972,0.430101537103271,0.686935217349656,-5.61004761779282
"SYNPO",-0.0782817352284519,11.0692948548436,-0.789326257460939,0.430302305384295,0.686935217349656,-5.61029934402002
"CDH8",0.144181503097553,1.92495607603659,0.789287911609728,0.430324690728764,0.686935217349656,-5.61032740008014
"CCDC3",-0.0963702152882089,8.18222878902688,-0.789175817711547,0.430390132218115,0.686935217349656,-5.6104094067159
"ZNF300P1",-0.12596274934476,3.52591626508935,-0.789150378520525,0.430404984667675,0.686935217349656,-5.61042801612486
"C6orf141",0.160596492329667,4.95930154114625,0.788972428430587,0.430508887618004,0.686935217349656,-5.61055817436855
"SNRPN",0.0887436108305749,10.6607166214354,0.788971829771798,0.430509237192423,0.686935217349656,-5.61055861219689
"BRWD3",0.0782773213655977,7.51967012037333,0.788769841261766,0.43062719363881,0.68700440904442,-5.61070631730624
"PDE5A",-0.0818353618700144,8.29439989356733,-0.788623684787879,0.430712557244006,0.687021588537806,-5.61081317144005
"NRAP",-0.0987165595277699,1.09893198890212,-0.788352661976673,0.430870875876552,0.68715511113819,-5.61101126235338
"FABP4",-0.179320303511801,5.1843257401563,-0.788162821682112,0.430981791708467,0.687213002360626,-5.61114997642303
"CDH19",-0.13307093933903,1.66768873413693,-0.787622504271324,0.431297567730373,0.687597472528429,-5.61154459764198
"C1QL4",0.11274595236211,1.09242011155615,0.786987779501893,0.431668689772762,0.687992737166401,-5.61200782460178
"C2orf27A",-0.0771150766503933,3.85745276298501,-0.786942964688341,0.431694899900611,0.687992737166401,-5.61204051671675
"GSPT2",-0.103445791291106,7.44287256684773,-0.786516131060364,0.431944581663035,0.68821977915298,-5.61235179601732
"ADAP1",-0.091305953444617,8.93640970172141,-0.786443951144935,0.431986812517196,0.68821977915298,-5.61240441841104
"DIRAS3",-0.159598567929479,5.0327160407598,-0.785269847798987,0.432674090983087,0.689019614777969,-5.6132597160042
"TNC",0.163995542461788,11.7004571797536,0.785264537608094,0.432677200822033,0.689019614777969,-5.61326358141734
"B4GALNT4",-0.22279904000967,6.13050630313838,-0.785202905871855,0.432713295534829,0.689019614777969,-5.6133084427042
"CA13",-0.109746479851941,7.58109752655766,-0.785041864240519,0.432807618043787,0.689050676263315,-5.61342564714569
"CCDC74B",-0.138489209259957,4.33147208718173,-0.784733628166019,0.432988186008999,0.689146980430218,-5.61364991132533
"C5orf13",-0.0749696815219927,9.99751777542354,-0.78468315026084,0.433017760667717,0.689146980430218,-5.61368662930562
"RPLP0P2",0.115900801609912,6.2445411683582,0.78443594980471,0.433162610649189,0.689258404298381,-5.61386641062676
"CES1",-0.186007696722283,9.9049660021138,-0.784227960597307,0.433284506121381,0.689298765959991,-5.61401763104485
"CCDC129",-0.237752501046694,3.13502807625425,-0.784137274047746,0.433337660684946,0.689298765959991,-5.61408355299353
"SLITRK4",-0.146831776022255,3.20532982986797,-0.783846125719372,0.433508338487173,0.689349016627779,-5.61429514341187
"HTR2A",-0.103689719797247,2.14541088048259,-0.783798596023337,0.433536205182828,0.689349016627779,-5.61432967791157
"TMEM156",-0.148080672799647,5.96235760108173,-0.783700375654158,0.433593795149264,0.689349016627779,-5.61440103702124
"KCNJ12",0.137934908918296,5.00124271230114,0.78335412791686,0.433796847442514,0.68944689806557,-5.61465252195506
"SYNGR1",-0.106763594244668,6.7273813009059,-0.78334009393808,0.433805078641691,0.68944689806557,-5.61466271270745
"CAPN12",-0.111004953941614,8.56427426452427,-0.783142426156196,0.433921024227878,0.689512186531877,-5.61480622952429
"C9orf171",-0.197316539915624,2.77048240908683,-0.782996110748931,0.434006859726852,0.689529614987805,-5.61491243865232
"SV2C",-0.0802373678803552,0.700000243816733,-0.782814585007113,0.434113364943545,0.689579870839953,-5.61504417915788
